state_names,district_names,crop_year,season_names,crop_names,area,temperature,wind_speed,precipitation,humidity,soil_type,N,P,K,production
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Beans & Mutter(Vegetable),236,20.48349031,1.971802459,1013.011877,64.87636313,sandy,4.284,4.284,0,1615
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Bhindi,744,20.48349031,1.971802459,1013.011877,64.87636313,sandy,0,0,0,1667
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Bottle Gourd,33,20.48349031,1.971802459,1013.011877,64.87636313,silty,1.501,1.501,1.501,0
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Brinjal,1224,20.48349031,1.971802459,1013.011877,64.87636313,clay,1.728,2.16,0,15643
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Cabbage,24,20.48349031,1.971802459,1013.011877,64.87636313,loamy,2.65,0,0,0
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Cashewnut,41674,20.48349031,1.971802459,1013.011877,64.87636313,clay,3.496,3.496,0,6068
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Citrus Fruit,2819,20.48349031,1.971802459,1013.011877,64.87636313,clay,0,0,0,3450
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Coconut ,21985,20.48349031,1.971802459,1013.011877,64.87636313,silty,834.164,0,0,226058352
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Cucumber,265,20.48349031,1.971802459,1013.011877,64.87636313,chalky,4.068,10.396,0,0
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Mango,19342,20.48349031,1.971802459,1013.011877,64.87636313,chalky,49.329,0,0,66887
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Orange,205,20.48349031,1.971802459,1013.011877,64.87636313,silt,6.38,6.38,0,3111
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Other Fresh Fruits,618,20.48349031,1.971802459,1013.011877,64.87636313,sandy,0.825,0.825,0.825,2966
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Other Vegetables,2492,20.48349031,1.971802459,1013.011877,64.87636313,clay,38.25,38.25,38.25,0
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Papaya,23,20.48349031,1.971802459,1013.011877,64.87636313,sandy,0,5.184,0,2089
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Pome Fruit,551,20.48349031,1.971802459,1013.011877,64.87636313,sandy,2.08,5.408,5.408,11931
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Sugarcane,32723,20.48349031,1.971802459,1013.011877,64.87636313,chalky,22.572,60.192,30.096,2991438
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Sweet potato,24,20.48349031,1.971802459,1013.011877,64.87636313,chalky,8.876,8.876,0,173
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Tobacco,21385,20.48349031,1.971802459,1013.011877,64.87636313,peaty,0,0,0,29953
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Tomato,310,20.48349031,1.971802459,1013.011877,64.87636313,silt,0,0,0,3058
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Turmeric,219,20.48349031,1.971802459,1013.011877,64.87636313,clay,1.6,2,0,1351
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Arhar/Tur,326,20.48349031,1.971802459,1013.011877,64.87636313,clay,1.775,0,0,216
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Bajra,65,20.48349031,1.971802459,1013.011877,64.87636313,silty,2.484,2.484,0,71
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Cotton(lint),8729,20.48349031,1.971802459,1013.011877,64.87636313,silty,0,0,0,24852
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Dry chillies,14,20.48349031,1.971802459,1013.011877,64.87636313,sandy,843.64,0,0,58
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Groundnut,934,20.48349031,1.971802459,1013.011877,64.87636313,silty,6.39,16.33,0,896
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Jowar,380,20.48349031,1.971802459,1013.011877,64.87636313,silty,50.673,0,0,203
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Maize,2148,20.48349031,1.971802459,1013.011877,64.87636313,silt,8.54,8.54,0,6345
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Moong(Green Gram),158,20.48349031,1.971802459,1013.011877,64.87636313,clay,2.535,2.535,2.535,59
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Other Kharif pulses,11,20.48349031,1.971802459,1013.011877,64.87636313,sandy,38.25,38.25,38.25,4
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Rice,244235,20.48349031,1.971802459,1013.011877,64.87636313,chalky,0,25.136,0,842122
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Sunflower,2519,20.48349031,1.971802459,1013.011877,64.87636313,loamy,7.36,19.136,19.136,2254
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Urad,189,20.48349031,1.971802459,1013.011877,64.87636313,silt,16.008,42.688,21.344,91
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Arhar/Tur,7,20.48349031,1.971802459,1013.011877,64.87636313,sandy,6.44,6.44,0,5
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Dry chillies,2757,20.48349031,1.971802459,1013.011877,64.87636313,sandy,3.304,8.26,3.304,4759
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Groundnut,2981,20.48349031,1.971802459,1013.011877,64.87636313,peaty,0.152,0.152,0.152,7488
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Horse-gram,437,20.48349031,1.971802459,1013.011877,64.87636313,clay,4,5,0,177
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Jowar,66,20.48349031,1.971802459,1013.011877,64.87636313,silt,1.5,0,0,124
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Maize,21512,20.48349031,1.971802459,1013.011877,64.87636313,sandy,10.58,10.58,0,134988
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Moong(Green Gram),5992,20.48349031,1.971802459,1013.011877,64.87636313,silty,0,0,0,3667
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Other  Rabi pulses,1297,20.48349031,1.971802459,1013.011877,64.87636313,silt,906.844,0,0,284
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Rice,175761,20.48349031,1.971802459,1013.011877,64.87636313,sandy,6.21,15.87,0,807446
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Sesamum,772,20.48349031,1.971802459,1013.011877,64.87636313,chalky,71.064,0,0,182
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Sunflower,2517,20.48349031,1.971802459,1013.011877,64.87636313,chalky,8.46,8.46,0,2253
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Urad,9829,20.48349031,1.971802459,1013.011877,64.87636313,loamy,1.95,1.95,1.95,6743
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Banana,6051,20.48349031,1.971802459,1013.011877,64.87636313,clay,38.25,38.25,38.25,156479
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Cashewnut,40257,20.48349031,1.971802459,1013.011877,64.87636313,silty,0,14.128,0,8934
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Coconut ,21868,20.48349031,1.971802459,1013.011877,64.87636313,sandy,10.09,26.234,26.234,249596424
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Sugarcane,33640,20.48349031,1.971802459,1013.011877,64.87636313,silt,38.892,103.712,51.856,3030493
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Sweet potato,20,20.48349031,1.971802459,1013.011877,64.87636313,loamy,5.096,5.096,0,183
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Tobacco,18118,20.48349031,1.971802459,1013.011877,64.87636313,clay,0,0,0,25840
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Turmeric,274,20.48349031,1.971802459,1013.011877,64.87636313,chalky,0,0,0,2215
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Arhar/Tur,409,20.48349031,1.971802459,1013.011877,64.87636313,clay,3.84,4.8,0,247
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Bajra,40,20.48349031,1.971802459,1013.011877,64.87636313,clay,2.775,0,0,48
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Cotton(lint),11196,20.48349031,1.971802459,1013.011877,64.87636313,sandy,4.531,4.531,0,27134
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Dry chillies,23,20.48349031,1.971802459,1013.011877,64.87636313,loamy,0,0,0,96
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Groundnut,1417,20.48349031,1.971802459,1013.011877,64.87636313,silt,916.136,0,0,1586
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Horse-gram,141,20.48349031,1.971802459,1013.011877,64.87636313,loamy,9.63,24.61,0,55
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Jowar,342,20.48349031,1.971802459,1013.011877,64.87636313,silt,56.07,0,0,190
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Maize,3560,20.48349031,1.971802459,1013.011877,64.87636313,sandy,9,9,0,12738
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Moong(Green Gram),380,20.48349031,1.971802459,1013.011877,64.87636313,chalky,0,0,0,263
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Other Kharif pulses,256,20.48349031,1.971802459,1013.011877,64.87636313,sandy,38.25,38.25,38.25,98
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Rice,253521,20.48349031,1.971802459,1013.011877,64.87636313,silt,0,23.184,0,475859
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Sesamum,6,20.48349031,1.971802459,1013.011877,64.87636313,loamy,5.64,14.664,14.664,1
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Urad,1585,20.48349031,1.971802459,1013.011877,64.87636313,chalky,41.7,111.2,55.6,545
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Dry chillies,3086,20.48349031,1.971802459,1013.011877,64.87636313,chalky,7.476,7.476,0,4061
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Groundnut,2972,20.48349031,1.971802459,1013.011877,64.87636313,silt,2.1,5.25,2.1,12789
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Horse-gram,467,20.48349031,1.971802459,1013.011877,64.87636313,silty,0,0,0,168
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Jowar,156,20.48349031,1.971802459,1013.011877,64.87636313,silty,3.392,4.24,0,455
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Maize,25564,20.48349031,1.971802459,1013.011877,64.87636313,silty,2.8,0,0,150904
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Moong(Green Gram),2594,20.48349031,1.971802459,1013.011877,64.87636313,silty,2.898,2.898,0,1274
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Other  Rabi pulses,655,20.48349031,1.971802459,1013.011877,64.87636313,loamy,0,0,0,385
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Rice,192497,20.48349031,1.971802459,1013.011877,64.87636313,loamy,901.37,0,0,887411
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Sesamum,766,20.48349031,1.971802459,1013.011877,64.87636313,peaty,7.704,19.688,0,175
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Urad,6155,20.48349031,1.971802459,1013.011877,64.87636313,chalky,50.568,0,0,4493
Andhra Pradesh,WEST GODAVARI,2012,Whole Year ,Arecanut,9,20.48349031,1.971802459,1013.011877,64.87636313,chalky,8.22,8.22,0,7
Andhra Pradesh,WEST GODAVARI,2012,Whole Year ,Banana,8130,20.48349031,1.971802459,1013.011877,64.87636313,silty,0.465,0.465,0.465,76707
Andhra Pradesh,WEST GODAVARI,2012,Whole Year ,Cashewnut,39890,20.48349031,1.971802459,1013.011877,64.87636313,peaty,38.25,38.25,38.25,12637
Andhra Pradesh,WEST GODAVARI,2012,Whole Year ,Coconut ,22564,20.48349031,1.971802459,1013.011877,64.87636313,peaty,0,26.832,0,276183360
Andhra Pradesh,WEST GODAVARI,2012,Whole Year ,Coriander,54,20.48349031,1.971802459,1013.011877,64.87636313,sandy,10.24,26.624,26.624,38
Andhra Pradesh,WEST GODAVARI,2012,Whole Year ,Dry ginger,1,20.48349031,1.971802459,1013.011877,64.87636313,silty,41.496,110.656,55.328,3
Andhra Pradesh,WEST GODAVARI,2012,Whole Year ,Sugarcane,34369,20.48349031,1.971802459,1013.011877,64.87636313,peaty,7.84,7.84,0,3087642
Andhra Pradesh,WEST GODAVARI,2012,Whole Year ,Sunflower,2362,20.48349031,1.971802459,1013.011877,64.87636313,loamy,7.504,18.76,7.504,2681
Andhra Pradesh,WEST GODAVARI,2012,Whole Year ,Sweet potato,12,20.48349031,1.971802459,1013.011877,64.87636313,sandy,0,0,0,116
Andhra Pradesh,WEST GODAVARI,2012,Whole Year ,Tobacco,20597,20.48349031,1.971802459,1013.011877,64.87636313,peaty,2.896,3.62,0,40931
Andhra Pradesh,WEST GODAVARI,2012,Whole Year ,Turmeric,429,20.48349031,1.971802459,1013.011877,64.87636313,clay,3.15,0,0,2690
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Arhar/Tur,269,20.48349031,1.971802459,1013.011877,64.87636313,silt,3.45,3.45,0,129
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Cotton(lint),4370,20.48349031,1.971802459,1013.011877,64.87636313,peaty,0,0,0,13444
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Dry chillies,190,20.48349031,1.971802459,1013.011877,64.87636313,clay,902.566,0,0,855
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Groundnut,1436,20.48349031,1.971802459,1013.011877,64.87636313,clay,6.516,16.652,0,1394
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Horse-gram,91,20.48349031,1.971802459,1013.011877,64.87636313,peaty,59.22,0,0,39
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Jowar,174,20.48349031,1.971802459,1013.011877,64.87636313,chalky,7.68,7.68,0,129
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Maize,2985,20.48349031,1.971802459,1013.011877,64.87636313,peaty,3.255,3.255,3.255,8185
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Moong(Green Gram),109,20.48349031,1.971802459,1013.011877,64.87636313,chalky,38.25,38.25,38.25,42
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Other Kharif pulses,8,20.48349031,1.971802459,1013.011877,64.87636313,loamy,0,28.048,0,3
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Rice,245236,20.48349031,1.971802459,1013.011877,64.87636313,loamy,10.5,27.3,27.3,682008
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Sesamum,27,20.48349031,1.971802459,1013.011877,64.87636313,peaty,39.72,105.92,52.96,7
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Urad,1167,20.48349031,1.971802459,1013.011877,64.87636313,peaty,8.008,8.008,0,447
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Dry chillies,3124,20.48349031,1.971802459,1013.011877,64.87636313,chalky,5.824,14.56,5.824,3627
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Groundnut,3321,20.48349031,1.971802459,1013.011877,64.87636313,peaty,0,0,0,8117
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Horse-gram,376,20.48349031,1.971802459,1013.011877,64.87636313,chalky,3.008,3.76,0,190
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Jowar,212,20.48349031,1.971802459,1013.011877,64.87636313,sandy,2.775,0,0,457
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Maize,27468,20.48349031,1.971802459,1013.011877,64.87636313,silt,2.921,2.921,0,196561
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Moong(Green Gram),5460,20.48349031,1.971802459,1013.011877,64.87636313,silt,0,0,0,2877
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Other  Rabi pulses,753,20.48349031,1.971802459,1013.011877,64.87636313,loamy,928.372,0,0,358
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Rice,188804,20.48349031,1.971802459,1013.011877,64.87636313,loamy,6.93,17.71,0,875107
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Sesamum,742,20.48349031,1.971802459,1013.011877,64.87636313,chalky,52.08,0,0,147
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Urad,11572,20.48349031,1.971802459,1013.011877,64.87636313,clay,8.6,8.6,0,7314
Andhra Pradesh,WEST GODAVARI,2013,Whole Year ,Arecanut,9,20.48349031,1.971802459,1013.011877,64.87636313,sandy,2.16,2.16,2.16,6
Andhra Pradesh,WEST GODAVARI,2013,Whole Year ,Banana,7427,20.48349031,1.971802459,1013.011877,64.87636313,silty,38.25,38.25,38.25,144648
Andhra Pradesh,WEST GODAVARI,2013,Whole Year ,Cashewnut,38718,20.48349031,1.971802459,1013.011877,64.87636313,clay,0,20.08,0,7136
Andhra Pradesh,WEST GODAVARI,2013,Whole Year ,Coconut ,22664,20.48349031,1.971802459,1013.011877,64.87636313,peaty,3.13,8.138,8.138,383806080
Andhra Pradesh,WEST GODAVARI,2013,Whole Year ,Dry ginger,8,20.48349031,1.971802459,1013.011877,64.87636313,silt,38.688,103.168,51.584,22
Andhra Pradesh,WEST GODAVARI,2013,Whole Year ,Sugarcane,36365,20.48349031,1.971802459,1013.011877,64.87636313,clay,7.588,7.588,0,3329761
Andhra Pradesh,WEST GODAVARI,2013,Whole Year ,Sunflower,2118,20.48349031,1.971802459,1013.011877,64.87636313,peaty,1.596,3.99,1.596,1721
Andhra Pradesh,WEST GODAVARI,2013,Whole Year ,Sweet potato,1,20.48349031,1.971802459,1013.011877,64.87636313,silty,0,0,0,11
Andhra Pradesh,WEST GODAVARI,2013,Whole Year ,Tobacco,21129,20.48349031,1.971802459,1013.011877,64.87636313,loamy,2.8,3.5,0,38374
Andhra Pradesh,WEST GODAVARI,2013,Whole Year ,Turmeric,357,20.48349031,1.971802459,1013.011877,64.87636313,sandy,2.525,0,0,2099
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cotton(lint),5000,20.48349031,1.971802459,1013.011877,64.87636313,silty,3.91,3.91,0,18000
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Groundnut,2007,20.48349031,1.971802459,1013.011877,64.87636313,silt,0,0,0,2007
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Maize,2007,20.48349031,1.971802459,1013.011877,64.87636313,silt,920.828,0,0,18000
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Rice,254000,20.48349031,1.971802459,1013.011877,64.87636313,loamy,7.992,20.424,0,825000
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Urad,1000,20.48349031,1.971802459,1013.011877,64.87636313,silt,40.908,0,0,1000
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Dry chillies,4000,20.48349031,1.971802459,1013.011877,64.87636313,peaty,7.66,7.66,0,8000
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Groundnut,4000,20.48349031,1.971802459,1013.011877,64.87636313,silty,0.975,0.975,0.975,12007
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Maize,34000,20.48349031,1.971802459,1013.011877,64.87636313,clay,38.25,38.25,38.25,226000
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Moong(Green Gram),4000,20.48349031,1.971802459,1013.011877,64.87636313,sandy,0,15.712,0,1000
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Rice,192007,20.48349031,1.971802459,1013.011877,64.87636313,clay,3.61,9.386,9.386,814000
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Sesamum,1000,20.48349031,1.971802459,1013.011877,64.87636313,clay,37.704,100.544,50.272,=
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Sunflower,2007,20.48349031,1.971802459,1013.011877,64.87636313,chalky,4.62,4.62,0,3000
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Urad,7000,20.48349031,1.971802459,1013.011877,64.87636313,chalky,2.422,6.055,2.422,4000
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Sugarcane,35000,20.48349031,1.971802459,1013.011877,64.87636313,silt,0,0,0,3331000
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Tobacco,22007,20.48349031,1.971802459,1013.011877,64.87636313,silt,2.288,2.86,0,47000
Andhra Pradesh,WEST GODAVARI,2015,Kharif     ,Arhar/Tur,259,20.48349031,1.971802459,1013.011877,64.87636313,silt,2.1,0,0,124
Andhra Pradesh,WEST GODAVARI,2015,Kharif     ,Cotton(lint),3512,20.48349031,1.971802459,1013.011877,64.87636313,chalky,1.771,1.771,0,12623
Andhra Pradesh,WEST GODAVARI,2015,Kharif     ,Dry chillies,40,20.48349031,1.971802459,1013.011877,64.87636313,loamy,0,0,0,179
Andhra Pradesh,WEST GODAVARI,2015,Kharif     ,Groundnut,2837,20.48349031,1.971802459,1013.011877,64.87636313,silt,890.974,0,0,3396
Andhra Pradesh,WEST GODAVARI,2015,Kharif     ,Maize,2919,20.48349031,1.971802459,1013.011877,64.87636313,silty,6.858,17.526,0,13626
Andhra Pradesh,WEST GODAVARI,2015,Kharif     ,Moong(Green Gram),280,20.48349031,1.971802459,1013.011877,64.87636313,silty,27.195,0,0,110
Andhra Pradesh,WEST GODAVARI,2015,Kharif     ,Rice,255444,20.48349031,1.971802459,1013.011877,64.87636313,peaty,7.46,7.46,0,778593
Andhra Pradesh,WEST GODAVARI,2015,Kharif     ,Sesamum,29,20.48349031,1.971802459,1013.011877,64.87636313,clay,0.045,0.045,0.045,6
Andhra Pradesh,WEST GODAVARI,2015,Kharif     ,Urad,1222,20.48349031,1.971802459,1013.011877,64.87636313,loamy,38.25,38.25,38.25,444
Andhra Pradesh,WEST GODAVARI,2015,Rabi       ,Dry chillies,2311,20.48349031,1.971802459,1013.011877,64.87636313,sandy,0,10.368,0,5385
Andhra Pradesh,WEST GODAVARI,2015,Rabi       ,Groundnut,7853,20.48349031,1.971802459,1013.011877,64.87636313,loamy,5.3,13.78,13.78,16593
Andhra Pradesh,WEST GODAVARI,2015,Rabi       ,Horse-gram,499,20.48349031,1.971802459,1013.011877,64.87636313,sandy,36.84,98.24,49.12,188
Andhra Pradesh,WEST GODAVARI,2015,Rabi       ,Jowar,75,20.48349031,1.971802459,1013.011877,64.87636313,chalky,3.276,3.276,0,354
Andhra Pradesh,WEST GODAVARI,2015,Rabi       ,Maize,45181,20.48349031,1.971802459,1013.011877,64.87636313,chalky,1.288,3.22,1.288,364972
Andhra Pradesh,WEST GODAVARI,2015,Rabi       ,Moong(Green Gram),2727,20.48349031,1.971802459,1013.011877,64.87636313,peaty,0,0,0,1274
Andhra Pradesh,WEST GODAVARI,2015,Rabi       ,Rice,195014,20.48349031,1.971802459,1013.011877,64.87636313,peaty,0,0,0,821789
Andhra Pradesh,WEST GODAVARI,2015,Rabi       ,Sesamum,528,20.48349031,1.971802459,1013.011877,64.87636313,chalky,1.325,0,0,95
Andhra Pradesh,WEST GODAVARI,2015,Rabi       ,Urad,4732,20.48349031,1.971802459,1013.011877,64.87636313,loamy,5.98,5.98,0,1883
Andhra Pradesh,WEST GODAVARI,2015,Whole Year ,Arecanut,9,20.48349031,1.971802459,1013.011877,64.87636313,silt,0,0,0,9
Andhra Pradesh,WEST GODAVARI,2015,Whole Year ,Banana,7334,20.48349031,1.971802459,1013.011877,64.87636313,loamy,740.002,0,0,142470
Andhra Pradesh,WEST GODAVARI,2015,Whole Year ,Cashewnut,36541,20.48349031,1.971802459,1013.011877,64.87636313,clay,32.508,83.076,0,15737
Andhra Pradesh,WEST GODAVARI,2015,Whole Year ,Coconut ,22435,20.48349031,1.971802459,1013.011877,64.87636313,chalky,7.371,0,0,177186204
Andhra Pradesh,WEST GODAVARI,2015,Whole Year ,Sugarcane,29394,20.48349031,1.971802459,1013.011877,64.87636313,silty,16.82,16.82,0,2981148
Andhra Pradesh,WEST GODAVARI,2015,Whole Year ,Sunflower,2340,20.48349031,1.971802459,1013.011877,64.87636313,sandy,5.7,5.7,5.7,2368
Andhra Pradesh,WEST GODAVARI,2015,Whole Year ,Sweet potato,42,20.48349031,1.971802459,1013.011877,64.87636313,peaty,0,0,0,571
Andhra Pradesh,WEST GODAVARI,2015,Whole Year ,Tapioca,55,20.48349031,1.971802459,1013.011877,64.87636313,clay,0,36,0,683
Andhra Pradesh,WEST GODAVARI,2015,Whole Year ,Tobacco,29053,20.48349031,1.971802459,1013.011877,64.87636313,clay,6.68,17.368,17.368,55748
Andhra Pradesh,WEST GODAVARI,2015,Whole Year ,Turmeric,106,20.48349031,1.971802459,1013.011877,64.87636313,silt,7.656,20.416,10.208,728
Andhra Pradesh,WEST GODAVARI,2016,Kharif     ,Arhar/Tur,894,20.48349031,1.971802459,1013.011877,64.87636313,clay,1.148,1.148,0,592
Andhra Pradesh,WEST GODAVARI,2016,Kharif     ,Cotton(lint),2522,20.48349031,1.971802459,1013.011877,64.87636313,loamy,0,0,0,8100
Andhra Pradesh,WEST GODAVARI,2016,Kharif     ,Groundnut,1350,20.48349031,1.971802459,1013.011877,64.87636313,silt,0,0,0,1496
Andhra Pradesh,WEST GODAVARI,2016,Kharif     ,Horse-gram,12,20.48349031,1.971802459,1013.011877,64.87636313,loamy,0.224,0.28,0,8
Andhra Pradesh,WEST GODAVARI,2016,Kharif     ,Jowar,30,20.48349031,1.971802459,1013.011877,64.87636313,loamy,0.5,0,0,35
Andhra Pradesh,WEST GODAVARI,2016,Kharif     ,Maize,2213,20.48349031,1.971802459,1013.011877,64.87636313,sandy,0,0,0,11196
Andhra Pradesh,WEST GODAVARI,2016,Kharif     ,Moong(Green Gram),441,20.48349031,1.971802459,1013.011877,64.87636313,loamy,598.552,0,0,78
Andhra Pradesh,WEST GODAVARI,2016,Kharif     ,Rice,212887,20.48349031,1.971802459,1013.011877,64.87636313,sandy,7.182,18.354,0,660163
Andhra Pradesh,WEST GODAVARI,2016,Kharif     ,Sesamum,4,20.48349031,1.971802459,1013.011877,64.87636313,peaty,35.742,0,0,1
Andhra Pradesh,WEST GODAVARI,2016,Kharif     ,Soyabean,5,20.48349031,1.971802459,1013.011877,64.87636313,silt,8.74,8.74,0,=
Andhra Pradesh,WEST GODAVARI,2016,Kharif     ,Urad,4654,20.48349031,1.971802459,1013.011877,64.87636313,chalky,0.615,0.615,0.615,1373
Andhra Pradesh,WEST GODAVARI,2016,Rabi       ,Arhar/Tur,231,20.48349031,1.971802459,1013.011877,64.87636313,peaty,38.25,38.25,38.25,153
Andhra Pradesh,WEST GODAVARI,2016,Rabi       ,Dry chillies,1859,20.48349031,1.971802459,1013.011877,64.87636313,silty,0,3.104,0,3369
Andhra Pradesh,WEST GODAVARI,2016,Rabi       ,Gram,200,20.48349031,1.971802459,1013.011877,64.87636313,silt,4.53,11.778,11.778,328
Andhra Pradesh,WEST GODAVARI,2016,Rabi       ,Groundnut,4840,20.48349031,1.971802459,1013.011877,64.87636313,clay,39.204,104.544,52.272,11882
Andhra Pradesh,WEST GODAVARI,2016,Rabi       ,Horse-gram,207,20.48349031,1.971802459,1013.011877,64.87636313,silty,4.284,4.284,0,129
Andhra Pradesh,WEST GODAVARI,2016,Rabi       ,Jowar,542,20.48349031,1.971802459,1013.011877,64.87636313,silt,0,0,0,1894
